Final Check,Prefab Variant Check,Prefab Variant Name,User Name,Email,Name Check,Class Check,Classification,Referenced Check,Referenced Model Count,Referenced Model Count Check,Hierarchy Check,Hierarchy Transform Check,Render Components Check,Empty Mesh Filter Check,Empty Mesh Render Check,Material Count,Shader Name,Referenced Model Path,Abs Path
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Build_MT_CaptureBallStore_01_B,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_MT_CaptureBallStore_01_B.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_MT_CaptureBallStore_01_B.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Prop_Rail_01_a,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Failed,N/A,N/A,N/A,N/A,N/A,N/A,Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Rail_01_a.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Prop_Rail_01_a.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Grass_Grass_002_Golden,User Name Waits Unity,Email Waits Unity,Passed,Passed,Grass,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Grass],Assets/Res/Environment/Common/Vegetation/Grass/Model/SM_Grass_Grass_002.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Grass/Prefab/Prefab_Grass_Grass_002_Golden.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_LVIOT_Rock_Cliff_04_C,User Name Waits Unity,Email Waits Unity,Passed,Passed,Rock,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_TintRock],Assets/Res/Environment/Level_IOT/Rock/Model/SM_LVIOT_Rock_Cliff_04_C.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Rock/Prefab/Prefab_LVIOT_Rock_Cliff_04_C.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Stone_Land_03,User Name Waits Unity,Email Waits Unity,Passed,Passed,Stone,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_PH/Stone/Model/SM_Stone_Land_03.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Stone/Prefab/Prefab_Stone_Land_03.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Terrain_HoleTerrain_005,User Name Waits Unity,Email Waits Unity,Passed,Passed,Terrain,Passed,0,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Terrian/Prefab/Prefab_Terrain_HoleTerrain_005.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Flower_Plants_Rose_Climbing_04_C,User Name Waits Unity,Email Waits Unity,Passed,Passed,Flower,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Fern],Assets/Res/Environment/Common/Vegetation/Flower/Model/SM_Flower_Plants_Rose_Climbing_04_C.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Flower/Prefab/Prefab_Flower_Plants_Rose_Climbing_04_C.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Build_Ark_YJ_13_Vf,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_Ark_YJ_13.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_Ark_YJ_13_Vf.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Item_Build_TempleComponent_LowCube_2m,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,3,[Decal][EV_DefaultLit],Assets/Res/Environment/Item/Build/Model/SM_Item_Build_TempleComponent_LowCube_2m.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/Prefab_Item_Build_TempleComponent_LowCube_2m.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Build_CaptureBallStore_01,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Failed,Passed,Failed,N/A,[Decal][EV_Tiling][EV_DefaultLit][Glass],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_CaptureBallStore_01.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_CaptureBallStore_01.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_LVIOT_Build_Stump_001_Forest,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_LayeredRock_New],Assets/Res/Environment/Level_IOT/Build/Model/SM_LVIOT_Build_Stump_001_G.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Build/Prefab/Prefab_LVIOT_Build_Stump_001_Forest.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Props_ClayPot_WideLarge_White,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Common/Props/Model/SM_Props_ClayPot_WideLarge_White.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Props/Prefab/Prefab_Props_ClayPot_WideLarge_White.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Rock_Beachrock_006_D,User Name Waits Unity,Email Waits Unity,Passed,Passed,Rock,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,2,[DefaultLit][EV_DefaultLit],Assets/Res/Environment/Common/Rock/Model/SM_Rock_Beachrock_006_D.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Rock/Prefab/Prefab_Rock_Beachrock_006_D.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Build_Floor_006,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_LayeredRock_New],Assets/Res/Environment/Level_IOT/Build/Model/SM_Build_Floor_006.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Build/Prefab/Prefab_Build_Floor_006.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Build_Foundation_03_C,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,6,[DefaultLit][EV_DefaultLit][EV_Tiling],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_Foundation_03_C.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_Foundation_03_C.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Props_Tent_001_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[ThinWall],Assets/Res/Environment/Common/Props/Model/SM_Props_Tent_001_A.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Props/Prefab/Prefab_Props_Tent_001_A.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Item_FunctionPoint_Villages_001,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit],Assets/Res/Environment/Item/FunctionPoint/Model/SM_Item_FunctionPoint_Villages_001.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/FunctionPoint/Prefab/Prefab_Item_FunctionPoint_Villages_001.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Item_Props_Chest_Normal_Ancient,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,3,[DefaultLit][Decal][UltraCrystal],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_Chest_Normal_Ancient.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_Chest_Normal_Ancient.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Item_Tree_Hugevine_003,User Name Waits Unity,Email Waits Unity,Passed,Passed,Tree,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,0,N/A,Assets/Res/Environment/Item/Vegetation/Tree/Model/M_SKM_Item_Tree_Hugevine_003.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Vegetation/Tree/Prefab/Prefab_Item_Tree_Hugevine_003.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Item_Props_Electric_Fan_Ancient_001,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[DefaultLit],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_Electric_Fan_Ancient_001.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_Electric_Fan_Ancient_001.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Item_Props_TempleBallHolder,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,8,[Decal][EV_DefaultLit],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_TempleBallHolder.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_TempleBallHolder.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_SKM_Build_PhotoStudio_Swing_01,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,0,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_SKM_Build_PhotoStudio_Swing_01.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Item_Build_AncientGate_Open,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit][Decal],Assets/Res/Environment/Item/Build/Model/SM_Item_Build_AncientGate_Open.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/Prefab_Item_Build_AncientGate_Open.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Shrub_Dead_05B,User Name Waits Unity,Email Waits Unity,Passed,Passed,Shrub,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_PH/Vegetation/Shrub/Model/SM_Shrub_Dead_05B.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Vegetation/Shrub/Prefab/Prefab_Shrub_Dead_05B.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Prop_Parterre_01,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Failed,Failed,Passed,Passed,2,[DefaultLit][EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Parterre_01.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Prop_Parterre_01.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Item_Flower_CollectMushroom_003,User Name Waits Unity,Email Waits Unity,Passed,Passed,Flower,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Item/Vegetation/Flower/Model/SM_Item_Flower_CollectMushroom_003.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Vegetation/Flower/Prefab/Prefab_Item_Flower_CollectMushroom_003.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Tree_WhiteOak_002_B,User Name Waits Unity,Email Waits Unity,Passed,Passed,Tree,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,3,[Foliage][DefaultLit][Trunk],Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_WhiteOak_002_B.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Prefab/Prefab_Tree_WhiteOak_002_B.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Shrub_Palm_001_B,User Name Waits Unity,Email Waits Unity,Passed,Passed,Shrub,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,2,[DefaultLit][FoliageX],Assets/Res/Environment/Common/Vegetation/Shrub/Model/SM_Shrub_Palm_001_B.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Shrub/Prefab/Prefab_Shrub_Palm_001_B.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Build_ARKBlock_105,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_105.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_105.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Rock_Cliff_Beach_11,User Name Waits Unity,Email Waits Unity,Passed,Passed,Rock,Passed,1,Passed,Passed,Failed,Failed,Passed,Failed,N/A,N/A,Assets/Res/Environment/Level_BW_PH/Rock/Model/SM_Rock_Cliff_Beach_11.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Rock/Prefab/Prefab_Rock_Cliff_Beach_11.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Props_Lamp_001,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Common/Props/Model/SM_Props_Lamp_001.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Props/Prefab/Prefab_Props_Lamp_001.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_LVIOT_Props_FV_Light_003,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,2,[EV_DefaultLit],Assets/Res/Environment/Level_IOT/Props/Model/SM_LVIOT_Props_FV_Light_003.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Props/Prefab/Prefab_LVIOT_Props_FV_Light_003.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Vine_Creepers_001_I,User Name Waits Unity,Email Waits Unity,Passed,Passed,Vine,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Vine],Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_Creepers_001_I.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Prefab/Prefab_Vine_Creepers_001_I.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_BillboardFog_Far_Shape03,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Failed,Failed,Failed,Passed,1,[EasyFog],Assets/Res/Environment/Common/Cloud_Fog/BillboardFog/Model/M_Env_BillboardFog_Near_Shape03.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Cloud_Fog/BillboardFog/Prefab/Prefab_BillboardFog_Far_Shape03.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Terrain_HoleTerrain_015,User Name Waits Unity,Email Waits Unity,Passed,Passed,Terrain,Passed,0,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Terrian/Prefab/Prefab_Terrain_HoleTerrain_015.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_BillboardFog_Far_Shape01,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Failed,Failed,Failed,Passed,1,[EasyFog],Assets/Res/Environment/Common/Cloud_Fog/BillboardFog/Model/M_Env_BillboardFog_Near_Shape01.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Cloud_Fog/BillboardFog/Prefab/Prefab_BillboardFog_Far_Shape01.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Prop_Misc_01,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,2,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Prop_Misc_01.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Build_ARKBlock_53,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_53.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_53.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Build_Foundation_step,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,2,[DefaultLit][EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_Foundation_step.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_Foundation_step.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Shrub_BirdOfParadise_001B,User Name Waits Unity,Email Waits Unity,Passed,Passed,Shrub,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Fern],Assets/Res/Environment/Common/Vegetation/Shrub/Model/SM_Shrub_BirdOfParadise_001B.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Shrub/Prefab/Prefab_Shrub_BirdOfParadise_001B.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_LVIOT_Column_002,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,3,[DefaultLit][EV_DefaultLit],Assets/Res/Environment/Level_IOT/Build/Model/SM_LVIOT_Column_002.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Build/Prefab/Prefab_LVIOT_Column_002.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Item_Build_Yiji_Ceilingcorner_4m_01,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Item/Build/Model/SM_Item_Build_Yiji_Ceilingcorner_4m_01.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/Prefab_Item_Build_Yiji_Ceilingcorner_4m_01.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Build_Coffestore_01,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Failed,Passed,Failed,N/A,[Decal][Glass][EV_Tiling][EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_Coffestore_01.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_Coffestore_01.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Rock_Edge_Mid_11,User Name Waits Unity,Email Waits Unity,Passed,Passed,Rock,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_PH/Rock/Model/SM_Rock_Edge_Mid_11.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Rock/Prefab/Prefab_Rock_Edge_Mid_11.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Build_PrincipalsOfficeOutsideBackgroundx1,User Name Waits Unity,Email Waits Unity,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_PrincipalsOfficeOutsideBackgroundx1.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_LVIOT_Build_Whalebones_004,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,2,[ICE_Parallax][EV_LayeredRock_New],Assets/Res/Environment/Level_IOT/Build/Model/SM_LVIOT_Build_Whalebones_004.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Build/Prefab/Prefab_LVIOT_Build_Whalebones_004.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Shrub_Seaweed_B,User Name Waits Unity,Email Waits Unity,Passed,Passed,Shrub,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Fern],Assets/Res/Environment/Common/Vegetation/Shrub/Model/SM_Shrub_Seaweed_B.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Shrub/Prefab/Prefab_Shrub_Seaweed_B.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Build_Facade_004,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,3,[EV_DefaultLit],Assets/Res/Environment/Common/Build/Model/SM_Build_Facade_004.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Build/Prefab/Prefab_Build_Facade_004.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Item_Props_ImpulseSwitch_001,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_ImpulseSwitch_001.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_ImpulseSwitch_001.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Item_Build_Platform_01,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[Fuzz],Assets/Res/Environment/Item/Build/Model/SM_Item_Build_Platform_01.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/Prefab_Item_Build_Platform_01.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,P_Item_Yiji_Pillar_6m_002,User Name Waits Unity,Email Waits Unity,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/P_Item_Yiji_Pillar_6m_002.prefab
Final Check Waits Python,Prefab Variant Check Waits Python,Prefab_Item_Props_Stone_Fragile,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_Stone_Fragile.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_Stone_Fragile.prefab
